eventType,eventID,parentEventID,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,informationWithheld,dataGeneralizations,samplingProtocol,eventDate,eventRemarks,locationID,continent,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferenceRemarks,collectionCode,basisOfRecord,recordedBy,individualCount,sex,lifeStage,behavior,occurrenceStatus,occurrenceRemarks,scientificName,kingdom,phylum,class,order,taxonRank,vernacularName,nomenclaturalCode
visit,INBO:MEETNET:EVENT:200332,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2019-05-25,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013590,Europe,BE,Middelburg Molenkreek,51.2481,3.42267,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:255499,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2021-06-01,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013601,Europe,BE,Walenhoek Kleiputten,51.10619,4.34985,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:008281,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2017-06-26,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013592,Europe,BE,Kreken van Saleghem,51.24332,4.13895,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:278628,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2019-06-26,data collected in the Vroege glazenmaker project,INBO:MEETNET:LOCATION:019605,Europe,BE,Oud-Heverlee vijvers,50.84146,4.65468,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:278629,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2019-05-24,data collected in the Vroege glazenmaker project,INBO:MEETNET:LOCATION:019605,Europe,BE,Oud-Heverlee vijvers,50.84146,4.65468,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:229675,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2020-06-15,data collected in the Beekrombout project,INBO:MEETNET:LOCATION:017434,Europe,BE,Laambeek,51.00138,5.30176,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:228145,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2020-05-20,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013594,Europe,BE,Ekeren Bospolder,51.27666,4.38351,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:055138,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2018-05-20,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013599,Europe,BE,Damvallei noordoosten,51.05704,3.83473,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:193658,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2018-06-10,data collected in the Vroege glazenmaker project,INBO:MEETNET:LOCATION:013634,Europe,BE,Hageven  Zuid,51.25992,5.415,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:227383,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2020-05-09,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013598,Europe,BE,Den Diel,51.24618,5.19933,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:247100,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2021-05-29,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013602,Europe,BE,Stuivekenskerke Viconia Kleiputten,51.0779,2.83584,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:251385,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2021-08-12,data collected in the Beekrombout project,INBO:MEETNET:LOCATION:017427,Europe,BE,Ronde Put,51.29191,5.15849,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:249666,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2021-06-19,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013596,Europe,BE,Eksaarde De Linie,51.16383,3.97967,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:189774,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2018-06-20,data collected in the Vroege glazenmaker project,INBO:MEETNET:LOCATION:013630,Europe,BE,Kallo Groot Rietveld,51.24168,4.2965,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:195858,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2018-07-29,data collected in the Beekrombout project,INBO:MEETNET:LOCATION:017429,Europe,BE,Hageven,51.25992,5.415,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:231404,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2020-07-21,data collected in the Beekrombout project,INBO:MEETNET:LOCATION:017422,Europe,BE,Groesgoor - Koemook,51.25597,5.1568,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:232868,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2020-08-15,data collected in the Beekrombout project,INBO:MEETNET:LOCATION:017434,Europe,BE,Laambeek,51.00138,5.30176,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:007906,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2017-06-19,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013601,Europe,BE,Walenhoek Kleiputten,51.10619,4.34985,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:281005,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2022-05-27,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013590,Europe,BE,Middelburg Molenkreek,51.2481,3.42267,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:007455,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2017-05-27,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013578,Europe,BE,De Zegge,51.19682,4.93933,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:189151,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2018-06-07,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013602,Europe,BE,Stuivekenskerke Viconia Kleiputten,51.0779,2.83584,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:249333,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2021-07-02,data collected in the Beekrombout project,INBO:MEETNET:LOCATION:017429,Europe,BE,Hageven,51.25992,5.415,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:236406,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2020-05-25,data collected in the Beekrombout project,INBO:MEETNET:LOCATION:017415,Europe,BE,De Kluis - Blommerschot,51.23571,4.75473,WGS84,3536,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:012178,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2017-06-22,data collected in the Vroege glazenmaker project,INBO:MEETNET:LOCATION:013630,Europe,BE,Kallo Groot Rietveld,51.24168,4.2965,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:195862,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2018-06-24,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013607,Europe,BE,Hageven Zuid,51.25992,5.415,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:255445,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2021-08-18,data collected in the Beekrombout project,INBO:MEETNET:LOCATION:017418,Europe,BE,Groot Schijn,51.22898,4.59692,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:229923,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2020-06-21,data collected in the Vroege glazenmaker project,INBO:MEETNET:LOCATION:013632,Europe,BE,Munsterbos,50.90652,5.5389099999999996,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:195865,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a MULTIPOLYGON to a UTM 1km grid,dragonfly transects,2018-06-10,data collected in the Vroege glazenmaker project,INBO:MEETNET:LOCATION:013622,Europe,BE,Hageven Bezoekerscentrum,51.25093,5.41453,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:248224,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2021-06-13,data collected in the Beekrombout project,INBO:MEETNET:LOCATION:017423,Europe,BE,Taplopen - Den Diel,51.2372,5.1989,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:250284,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2021-07-19,data collected in the Beekrombout project,INBO:MEETNET:LOCATION:017417,Europe,BE,Hofbeek,51.26532,4.56952,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:189259,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2018-06-03,data collected in the Vroege glazenmaker project,INBO:MEETNET:LOCATION:013610,Europe,BE,Monnikswijer In den Damp,51.04159,5.53202,WGS84,3536,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
visit,INBO:MEETNET:EVENT:247136,,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/y8u6e9,INBO,"Meetnetten.be - Transects for dragonflies in Flanders, Belgium",original locations available upon request,coordinates are generalized from a POLYGON to a UTM 1km grid,dragonfly transects,2021-05-29,data collected in the Variabele waterjuffer project,INBO:MEETNET:LOCATION:013597,Europe,BE,Hageven Bezoekerscentrum,51.25093,5.41453,WGS84,707,coordinates are centroid of used grid square,,,,,,,,,,,,,,,,,
