id	collectionCode	basisOfRecord	occurrenceID	recordedBy	individualCount	sex	lifeStage	behavior	occurrenceStatus	occurrenceRemarks	eventID	scientificName	kingdom	phylum	class	order	taxonRank	vernacularName	nomenclaturalCode
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129351	https://meetnetten.be	6	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:007488	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129342	https://meetnetten.be	25	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:007488	Coenagrion puella	Animalia	Arthropoda	Insecta	Odonata	species	Azuurwaterjuffer	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129343	https://meetnetten.be	500	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:007488	Ischnura elegans	Animalia	Arthropoda	Insecta	Odonata	species	Lantaarntje	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129344	https://meetnetten.be	5	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:007488	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129345	https://meetnetten.be	2	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:007488	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129346	https://meetnetten.be	10	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:007488	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129347	https://meetnetten.be	1	female	adult	egg laying	present	casual observation	INBO:MEETNET:EVENT:007488	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129336	https://meetnetten.be	2	unknown	imago	present	present	casual observation	INBO:MEETNET:EVENT:007488	Orthetrum coerulescens	Animalia	Arthropoda	Insecta	Odonata	species	Beekoeverlibel	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129337	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:007488	Erythromma najas	Animalia	Arthropoda	Insecta	Odonata	species	Grote roodoogjuffer	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129338	https://meetnetten.be	3	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:007488	Brachytron pratense	Animalia	Arthropoda	Insecta	Odonata	species	Glassnijder	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129339	https://meetnetten.be	7	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:007488	Leucorrhinia pectoralis	Animalia	Arthropoda	Insecta	Odonata	species	Gevlekte witsnuitlibel	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129340	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:007488	Coenagrion puella	Animalia	Arthropoda	Insecta	Odonata	species	Azuurwaterjuffer	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129341	https://meetnetten.be	250	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:007488	Erythromma najas	Animalia	Arthropoda	Insecta	Odonata	species	Grote roodoogjuffer	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129330	https://meetnetten.be	32	unknown	adult	present	present	target species	INBO:MEETNET:EVENT:007488	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129331	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:007488	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129332	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:007488	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129333	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:007488	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129334	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:007488	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129335	https://meetnetten.be	10	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:007488	Sympecma fusca	Animalia	Arthropoda	Insecta	Odonata	species	Bruine winterjuffer	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129328	https://meetnetten.be	0	male	adult	present	absent	target species	INBO:MEETNET:EVENT:007488	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:007488	meetnetten	HumanObservation	INBO:MEETNET:OCC:0129329	https://meetnetten.be	0	female	adult	present	absent	target species	INBO:MEETNET:EVENT:007488	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:008359	meetnetten	HumanObservation	INBO:MEETNET:OCC:0135776	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:008359	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:008359	meetnetten	HumanObservation	INBO:MEETNET:OCC:0135777	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:008359	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:008359	meetnetten	HumanObservation	INBO:MEETNET:OCC:0135771	https://meetnetten.be	0	male	adult	present	absent	target species	INBO:MEETNET:EVENT:008359	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:008359	meetnetten	HumanObservation	INBO:MEETNET:OCC:0135772	https://meetnetten.be	0	female	adult	present	absent	target species	INBO:MEETNET:EVENT:008359	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:008359	meetnetten	HumanObservation	INBO:MEETNET:OCC:0135773	https://meetnetten.be	11	unknown	adult	present	present	target species	INBO:MEETNET:EVENT:008359	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:008359	meetnetten	HumanObservation	INBO:MEETNET:OCC:0135774	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:008359	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:008359	meetnetten	HumanObservation	INBO:MEETNET:OCC:0135775	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:008359	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:190402	meetnetten	HumanObservation	INBO:MEETNET:OCC:0627260	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:190402	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:190402	meetnetten	HumanObservation	INBO:MEETNET:OCC:0627261	https://meetnetten.be	0	unknown	adult	copula	absent	casual observation	INBO:MEETNET:EVENT:190402	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:190402	meetnetten	HumanObservation	INBO:MEETNET:OCC:0627262	https://meetnetten.be	0	female	adult	egg laying	absent	casual observation	INBO:MEETNET:EVENT:190402	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:190402	meetnetten	HumanObservation	INBO:MEETNET:OCC:0627263	https://meetnetten.be	0	unknown	exuviae	present	absent	casual observation	INBO:MEETNET:EVENT:190402	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:190402	meetnetten	HumanObservation	INBO:MEETNET:OCC:0627257	https://meetnetten.be	9	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:190402	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:190402	meetnetten	HumanObservation	INBO:MEETNET:OCC:0627258	https://meetnetten.be	9	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:190402	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:190402	meetnetten	HumanObservation	INBO:MEETNET:OCC:0627259	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:190402	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:201108	meetnetten	HumanObservation	INBO:MEETNET:OCC:0672494	https://meetnetten.be	7	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:201108	Coenagrion puella	Animalia	Arthropoda	Insecta	Odonata	species	Azuurwaterjuffer	ICZN
INBO:MEETNET:EVENT:201108	meetnetten	HumanObservation	INBO:MEETNET:OCC:0672495	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:201108	Coenagrion puella	Animalia	Arthropoda	Insecta	Odonata	species	Azuurwaterjuffer	ICZN
INBO:MEETNET:EVENT:201108	meetnetten	HumanObservation	INBO:MEETNET:OCC:0672496	https://meetnetten.be	8	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:201108	Ischnura elegans	Animalia	Arthropoda	Insecta	Odonata	species	Lantaarntje	ICZN
INBO:MEETNET:EVENT:201108	meetnetten	HumanObservation	INBO:MEETNET:OCC:0672497	https://meetnetten.be	0	male	adult	present	absent	target species	INBO:MEETNET:EVENT:201108	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:201108	meetnetten	HumanObservation	INBO:MEETNET:OCC:0672498	https://meetnetten.be	0	female	adult	present	absent	target species	INBO:MEETNET:EVENT:201108	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:201108	meetnetten	HumanObservation	INBO:MEETNET:OCC:0672499	https://meetnetten.be	0	unknown	adult	present	absent	target species	INBO:MEETNET:EVENT:201108	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:201108	meetnetten	HumanObservation	INBO:MEETNET:OCC:0672500	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:201108	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:201108	meetnetten	HumanObservation	INBO:MEETNET:OCC:0672501	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:201108	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:201108	meetnetten	HumanObservation	INBO:MEETNET:OCC:0672502	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:201108	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:201108	meetnetten	HumanObservation	INBO:MEETNET:OCC:0672503	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:201108	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:201108	meetnetten	HumanObservation	INBO:MEETNET:OCC:0672504	https://meetnetten.be	3	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:201108	Lestes dryas	Animalia	Arthropoda	Insecta	Odonata	species	Tangpantserjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756561	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756562	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756563	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756564	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756565	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756566	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756579	https://meetnetten.be	0	unknown	imago	present	absent	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756580	https://meetnetten.be	0	unknown	adult	copula	absent	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756581	https://meetnetten.be	0	female	adult	egg laying	absent	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756582	https://meetnetten.be	0	unknown	exuviae	present	absent	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756573	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756574	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756575	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756576	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Ceriagrion tenellum	Animalia	Arthropoda	Insecta	Odonata	species	Koraaljuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756577	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756578	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756567	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756568	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756569	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx splendens	Animalia	Arthropoda	Insecta	Odonata	species	Weidebeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756570	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756571	https://meetnetten.be	1	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:233261	meetnetten	HumanObservation	INBO:MEETNET:OCC:0756572	https://meetnetten.be	1	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:233261	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:210144	meetnetten	HumanObservation	INBO:MEETNET:OCC:0700870	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:210144	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:210144	meetnetten	HumanObservation	INBO:MEETNET:OCC:0700864	https://meetnetten.be	0	male	adult	present	absent	target species	INBO:MEETNET:EVENT:210144	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:210144	meetnetten	HumanObservation	INBO:MEETNET:OCC:0700865	https://meetnetten.be	0	female	adult	present	absent	target species	INBO:MEETNET:EVENT:210144	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:210144	meetnetten	HumanObservation	INBO:MEETNET:OCC:0700866	https://meetnetten.be	0	unknown	adult	present	absent	target species	INBO:MEETNET:EVENT:210144	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:210144	meetnetten	HumanObservation	INBO:MEETNET:OCC:0700867	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:210144	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:210144	meetnetten	HumanObservation	INBO:MEETNET:OCC:0700868	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:210144	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:210144	meetnetten	HumanObservation	INBO:MEETNET:OCC:0700869	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:210144	Coenagrion pulchellum	Animalia	Arthropoda	Insecta	Odonata	species	Variabele waterjuffer	ICZN
INBO:MEETNET:EVENT:189728	meetnetten	HumanObservation	INBO:MEETNET:OCC:0624497	https://meetnetten.be	0	unknown	adult	present	absent	casual observation	INBO:MEETNET:EVENT:189728	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:189728	meetnetten	HumanObservation	INBO:MEETNET:OCC:0624498	https://meetnetten.be	2	unknown	imago	present	present	casual observation	INBO:MEETNET:EVENT:189728	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:189728	meetnetten	HumanObservation	INBO:MEETNET:OCC:0624499	https://meetnetten.be	0	unknown	adult	copula	absent	casual observation	INBO:MEETNET:EVENT:189728	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:189728	meetnetten	HumanObservation	INBO:MEETNET:OCC:0624500	https://meetnetten.be	0	female	adult	egg laying	absent	casual observation	INBO:MEETNET:EVENT:189728	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:189728	meetnetten	HumanObservation	INBO:MEETNET:OCC:0624501	https://meetnetten.be	0	unknown	exuviae	present	absent	casual observation	INBO:MEETNET:EVENT:189728	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:189728	meetnetten	HumanObservation	INBO:MEETNET:OCC:0624495	https://meetnetten.be	71	male	adult	present	present	casual observation	INBO:MEETNET:EVENT:189728	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:189728	meetnetten	HumanObservation	INBO:MEETNET:OCC:0624496	https://meetnetten.be	27	female	adult	present	present	casual observation	INBO:MEETNET:EVENT:189728	Calopteryx virgo	Animalia	Arthropoda	Insecta	Odonata	species	Bosbeekjuffer	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673602	https://meetnetten.be	3	unknown	adult	present	present	target species	INBO:MEETNET:EVENT:201221	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673603	https://meetnetten.be	37	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:201221	Coenagrion puella	Animalia	Arthropoda	Insecta	Odonata	species	Azuurwaterjuffer	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673604	https://meetnetten.be	7	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:201221	Libellula fulva	Animalia	Arthropoda	Insecta	Odonata	species	Bruine korenbout	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673605	https://meetnetten.be	5	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:201221	Orthetrum cancellatum	Animalia	Arthropoda	Insecta	Odonata	species	Gewone oeverlibel	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673606	https://meetnetten.be	3	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:201221	Anax imperator	Animalia	Arthropoda	Insecta	Odonata	species	Grote keizerlibel	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673607	https://meetnetten.be	21	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:201221	Ischnura elegans	Animalia	Arthropoda	Insecta	Odonata	species	Lantaarntje	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673620	https://meetnetten.be	0	unknown	imago	present	absent	target species	INBO:MEETNET:EVENT:201221	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673621	https://meetnetten.be	0	unknown	adult	copula	absent	target species	INBO:MEETNET:EVENT:201221	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673622	https://meetnetten.be	0	female	adult	egg laying	absent	target species	INBO:MEETNET:EVENT:201221	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673623	https://meetnetten.be	0	unknown	exuviae	present	absent	target species	INBO:MEETNET:EVENT:201221	Aeshna isoceles	Animalia	Arthropoda	Insecta	Odonata	species	Vroege glazenmaker	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673614	https://meetnetten.be	2	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:201221	Sympetrum sanguineum	Animalia	Arthropoda	Insecta	Odonata	species	Bloedrode heidelibel	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673615	https://meetnetten.be	1	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:201221	Lestes dryas	Animalia	Arthropoda	Insecta	Odonata	species	Tangpantserjuffer	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673616	https://meetnetten.be	1	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:201221	Lestes barbarus	Animalia	Arthropoda	Insecta	Odonata	species	Zwervende pantserjuffer	ICZN
INBO:MEETNET:EVENT:201221	meetnetten	HumanObservation	INBO:MEETNET:OCC:0673617	https://meetnetten.be	10	unknown	adult	present	present	casual observation	INBO:MEETNET:EVENT:201221	Chalcolestes viridis	Animalia	Arthropoda	Insecta	Odonata	species	Houtpantserjuffer	ICZN
